Traffic_Congestion,Accident_Reports,Weather_Conditions,Potholes,Road_Closures,Traffic_Patterns,Hospital_Proximity,Road_Type,Emergency_Response_Time
5.708769442747375,0,8.903044023299298,2,2,8.6087731049567,3.6795066885306964,Local Road,11.426404715660942
4.148976308197043,1,2.0168307454070673,2,2,8.455212817238923,4.444537794066406,City Road,10.813176163089896
2.681345553197774,4,7.740576997852755,6,0,7.91774921728587,9.96922300337306,Highway,20.882170510232307
6.029439173556797,0,8.636700454922003,5,2,8.329148097967824,14.145161054465909,Highway,11.215893458164047
5.121846205422759,2,2.3244699003574514,8,1,4.195318115022459,8.960921136071814,City Road,20.74679472338185
6.633910350413836,1,8.972781818305844,5,2,4.705105774270373,13.115345789474366,City Road,13.74437056615875
5.12098100667196,3,4.053553826480367,4,0,4.7338111495263515,8.350639438317694,Local Road,23.165694410454094
7.1130890019112405,3,7.322336815824442,9,2,5.262323586010193,11.503002549213903,Local Road,22.197249825457213
5.311441032646913,4,8.402839032187252,6,1,5.359924022311132,11.78247284743801,Local Road,24.367453262129146
5.365627829212317,3,7.301316104474844,0,1,6.267331947928053,5.087564470840064,Highway,23.25643023187048
7.25992161595007,1,2.738278336586058,6,0,3.9592785801986485,7.334592707709741,Highway,23.99994128674521
4.420897197274382,1,6.770572150882947,2,2,7.147479982715936,10.647625878456287,Highway,22.88113594769962
2.804091370703844,3,6.396669253777149,8,2,4.0053992358270385,3.848359298212394,Highway,20.40072850922283
2.172696057880034,1,9.202570144594173,5,2,4.861850892627285,7.33848225315548,Local Road,12.55388728188154
6.530823534041714,4,5.233917837153673,8,1,6.020070783636925,9.41759359537431,Highway,14.075612782811394
5.7218573081207875,0,4.568648776696401,4,0,7.778643369140864,14.954693916535664,Highway,13.190904491954097
6.224478608595342,4,7.99880611549173,6,2,7.436815399432364,8.694402751469289,Highway,19.053786814873085
3.2777849690534646,4,5.301402608667173,3,1,6.873206138463134,12.792681085371882,Highway,17.55429906960402
2.8182288535206186,1,7.168769400040504,6,1,3.9346395634810207,8.184807420799412,City Road,23.006199957376353
2.0872679940072913,0,7.171600720996856,0,1,6.282272073693466,12.556688671436508,Local Road,24.290092997486134
4.103525352839582,1,9.104312514880942,6,2,3.5246790107993125,10.1449776194413,Local Road,16.072898344272165
5.539506121127799,2,6.789539218552779,7,2,5.264179060779904,13.63914529802878,Highway,17.595258299212183
4.353464270598394,1,6.017228879695895,4,2,5.481099181739755,7.931310628201318,City Road,24.572745352062086
4.624849532142374,1,3.110970611172136,1,2,3.238868636674523,10.251653037857746,Local Road,14.143584124347154
7.42495216696249,1,2.925900853429643,4,2,4.643928596819831,10.560224167425929,Local Road,21.885861630382205
4.089532802139802,0,3.234572522264635,5,2,8.733896803598936,8.00859530160568,Highway,13.378598535028694
5.083936934958865,1,3.374787850616756,1,2,8.721795646978137,4.731744524249779,Highway,20.221901731379077
6.701918076446859,0,7.103016741309071,5,2,5.113962325515236,4.122712882948027,Local Road,13.804234414578463
4.379256693927621,3,7.927850002196628,5,2,3.2586006536899443,3.200058607195597,Local Road,23.256000832470804
5.732520201367241,2,6.23993218341135,0,1,4.074569635969089,13.482411170942576,City Road,18.422169156050153
7.174182252480471,0,8.632141860363928,0,2,5.3533067606012406,5.837698946864334,Local Road,12.789004613115768
7.697123741945853,3,9.930105813869066,9,0,8.686678187815378,5.538080991381216,Local Road,13.36553763547729
2.8824408855742276,0,8.560101032954847,2,1,3.8471943812231095,11.832424805112787,Highway,17.407737935621505
7.559525750968966,0,7.559058989407673,9,2,7.581095062009274,6.840193357048701,Local Road,24.424030383623183
4.952697758477229,2,6.259941595497173,9,0,3.6520952362481527,9.07253630894204,Highway,21.544632458254817
3.5494663297937503,4,5.590824573397666,2,2,8.88754546434766,4.950132783569476,Local Road,17.324644642387675
4.754814537429568,4,2.6751390443563388,3,0,5.28969899465481,14.516948657543631,Local Road,15.065787168433257
7.880195451712862,0,5.1949499871575275,1,0,7.651407233394336,13.218976800206848,Local Road,18.23902740022664
4.955708563957217,1,9.281077094257075,8,0,5.055546496866791,13.36547547558004,City Road,21.225412501429297
3.9725096617250495,3,8.464181039252423,9,0,6.766013262952852,7.881284982864063,Highway,21.758928826792
5.800405125900355,1,3.7284109200934976,6,1,4.15209650844022,12.148334564486074,City Road,14.86913197145417
3.440873712669158,1,5.732862277577727,6,1,3.8761261157817755,4.7265138646773615,Local Road,20.817389023208158
2.4551799686519837,0,8.533785620468358,5,0,8.628384837408788,3.1034280311013633,City Road,19.86683170054279
2.7732783314638954,0,2.53907643828418,2,2,8.505883667426602,3.2396751909363375,Highway,24.38668437994441
2.768275033746635,0,5.0991406853492744,5,0,8.324813641277295,10.039220848854725,Local Road,23.966354357620222
2.911416161073766,0,8.814729894991581,7,1,6.752600700999561,8.46473886297529,City Road,21.840689884053656
2.832963035896461,4,5.23118291336099,7,2,7.849609267297669,9.216184186902236,City Road,20.850920332823925
5.845248468819287,0,2.620917157851527,8,1,3.4142216214682497,3.089557685006633,Highway,14.110623845564138
3.091280506394869,4,6.340274948258012,0,1,5.008734251344075,8.07223943588911,City Road,22.689478841478
4.074003699943179,4,8.893939959346362,0,2,4.882218748542938,11.61681793441033,Highway,16.412585555700492
7.380730459436071,0,6.722284343625278,2,0,6.8138719317156795,8.31232442360923,Local Road,14.08360813759067
4.843769841577235,2,3.8102328657138544,2,0,5.135746640823843,11.786630475746668,Local Road,15.762411369301937
6.0053464311261635,3,5.073916961099051,9,0,3.891040689862085,5.796227572762017,City Road,22.539032350247616
3.033919227209779,1,5.6009868894554575,7,0,6.578802452481263,12.757704053780706,Local Road,12.229498233668275
3.1537341128520247,4,6.634130830564215,9,2,7.8863035240144885,10.061174885441428,Local Road,16.842381116797338
2.245211697598873,3,8.074808206020904,0,2,5.292740966759839,5.529157193158875,City Road,17.385363917942346
3.013610378432987,2,2.7909889411250832,1,2,3.7936122905908904,5.840645710245996,Local Road,10.549445463982291
3.6715420341917517,1,9.11721626414053,1,1,4.1801291838769385,10.536365574834445,City Road,12.936190443222479
3.062062905660481,1,2.0984776241286047,2,2,4.424899831016304,12.959275118549321,Highway,22.401136428637848
2.532215202542334,4,4.960418677394042,5,0,4.799385557967217,7.987533384349862,Highway,22.46151082892141
2.723815226603605,0,2.219362479781261,0,1,6.856770423037855,6.099605149531106,Highway,14.386226258263719
4.764672608196355,2,5.14379380276233,1,0,6.605672907226314,13.404139282927204,City Road,23.123458518968896
3.238002310434755,4,6.20650079098659,0,0,7.176479169402235,11.03121950101002,City Road,21.576744086025215
4.185619166288452,2,6.093451092652094,4,2,5.175011907189079,8.377025847396919,Local Road,16.268612256931142
5.020503625129141,0,3.3250267762261227,6,2,7.94398591127987,8.854802343351622,Local Road,21.226095166075567
6.142368971776191,0,7.165924080764898,7,0,4.224525966934562,5.451077615236757,Local Road,24.420019467922096
2.2358728390465936,4,2.3582276040373458,9,0,5.814244485108924,10.521631560778127,Local Road,16.884545770980232
6.796462393454256,0,8.095254561059324,0,1,7.805632329248581,7.304910126514663,Local Road,13.576407684302254
5.767402336945446,3,9.57315547194837,6,2,4.080951886395716,14.94774212009219,City Road,24.12724750075234
2.4905541916932314,1,4.718150617208943,4,1,3.659178682444698,8.762202183142655,City Road,19.056164328448848
7.241471744640664,4,6.137915053714655,9,1,8.302103806127938,8.830627274275358,Highway,11.57897743720638
7.525234403190879,2,5.031282224470515,0,1,5.057577976555176,9.790221448928062,Highway,18.59024223785034
2.3664677591291827,3,2.0536831224324796,2,0,7.1032207494541915,14.001072037424962,Highway,17.50871334172448
3.6612658888832224,4,5.0869960231609275,6,1,3.1520916255836307,12.609817198317003,Highway,22.83383341113345
6.837207678758368,0,8.333762074090771,9,1,7.140281330456697,8.413560837574098,City Road,17.96042784645282
6.48955814230195,0,6.767910737467854,0,0,4.896607869281823,11.624391191673553,City Road,13.82848651516425
3.107126116138264,0,2.8100793169212714,6,2,3.3344451215246504,10.034825985369139,City Road,20.134660957973328
3.256095940020262,0,8.77711591755028,4,2,6.658876569288703,8.908404584414987,Local Road,18.138631788033702
4.222832616748292,2,6.248682759081943,0,1,4.44482289643904,5.307789273412206,Local Road,13.495669424003086
4.907137911146128,3,8.733786893957408,0,0,5.32084345231128,8.56723516145869,Highway,18.604417869143617
5.709528629181776,1,6.641772150280235,0,2,3.4834848737190818,5.949823044270896,Local Road,22.323033668345293
4.213481837418635,2,6.477507558703519,8,1,3.882979506569672,13.978105798219856,City Road,10.428563765860156
4.775208296798887,2,2.842073481576099,2,1,4.787863412975063,7.024881761956163,Highway,19.462765579676677
6.48482562880254,1,3.3388778651090236,4,0,3.5385570033609426,14.427168174400467,Highway,15.24377793676588
2.2200992173435874,1,9.776202051972728,9,1,8.46495758811789,9.396663481136535,Local Road,14.390071686391362
3.5146216660641247,0,3.827893974038166,8,2,3.0362822591038707,10.578532544113923,Highway,15.88881625541667
6.280097515307315,2,9.819616943922943,5,0,5.903161313185868,9.515285333871933,Local Road,15.130339963719724
7.3712410261231955,4,6.255301652194107,8,2,3.7394847487953085,4.552567403600411,Local Road,22.483586600626623
5.070064652693997,1,3.086312376511497,7,2,4.846074536867691,7.509854628095292,Highway,14.121967161518509
5.192680911591894,1,2.7944176220295436,7,2,8.556357358909594,4.189753347331488,Local Road,20.997295346598783
2.6430320680386563,3,3.67091256564592,0,1,3.970167319643921,10.47544853020058,Local Road,11.41089730342883
4.684474200940728,4,9.405098640202686,8,1,8.794993918309995,8.362490342405266,Local Road,24.270945587266233
5.195703598730139,4,5.313201794625814,5,2,4.23476626193653,12.335819658851243,Local Road,19.334749558728276
3.454823021808378,1,5.163474143943315,8,2,7.449396650800978,5.645645771992438,Highway,20.6007786556684
3.615459385696286,0,4.505650088561392,2,0,6.28006358938387,4.974792701152019,City Road,14.470589981416765
4.263704978627736,3,3.176494804532707,2,0,8.306872365580555,7.875986771565214,City Road,16.18144853062172
2.120427186666358,4,5.9028095775392515,5,1,6.323959533018786,14.119024598620573,Local Road,13.356675794064643
3.9324749934990697,1,3.0403822600891095,8,1,6.2073553149378515,11.525061780148942,Local Road,23.988041287033358
3.268688041979268,4,8.68384189105862,6,0,4.172748002210399,8.027083497515024,Local Road,17.321566706520663
3.964984113067488,3,4.963175890202452,2,2,3.997376172309952,9.207266037051728,City Road,19.456721734869852
2.7185727909155073,3,4.998428542254371,2,1,8.498934906693085,4.01055613412518,Local Road,21.01408045796073
7.34316368443937,2,5.792051427865247,1,2,4.967029193100204,14.814910756513356,Highway,15.566591366493086
5.561554721324292,1,5.553021705326013,8,0,5.232493529777376,10.996887656339027,Highway,20.801524818087117
6.074613914866937,3,9.958863784474573,2,1,7.558941950570331,6.42484882156107,Highway,20.139887346345105
6.7350274316440295,2,6.36304896974642,4,1,5.032940894536845,10.029700730582931,City Road,20.5848900081092
4.990653193574344,2,2.7056136303189655,8,0,8.712374679834017,4.313788392827927,Local Road,17.338448503069195
2.521521728524542,4,6.85501873261544,7,1,7.427566613992802,14.590040025691003,Local Road,15.744060734374257
5.2226392509112864,4,3.2126743429590396,1,0,6.58457545544052,5.097419854600391,Local Road,13.331232823134847
5.521046708125275,2,2.247501157850736,2,1,8.285370963268516,10.77636381666257,City Road,22.369395292013394
6.4726368451059795,4,9.765937229417986,1,0,3.2976354500968963,5.945453550467166,City Road,19.12525069797518
4.589957277378076,3,8.18831113227651,7,1,4.542376153135253,11.610736591782429,City Road,16.665282941462426
2.7654818167733826,0,9.840871939310135,5,2,5.7902180053254595,12.321856406883374,City Road,24.15993860065917
3.702655434792347,3,5.8230275841779395,5,2,4.361871236829126,11.081036746937192,Highway,10.717582187605583
4.178493778391811,2,6.258060249191809,8,2,7.463431123812912,10.37399352306231,City Road,22.752579178075713
5.875503447989607,2,3.346695647353042,7,1,8.515248186322351,13.70962912742414,City Road,24.963738894189586
5.424669828013471,3,3.9752594133406847,3,1,5.542620719585541,3.9435205318770965,City Road,23.304131663243012
4.1365803553870775,4,8.708393719222626,3,2,5.05279560067137,6.970977189362342,Local Road,22.15654878423438
7.919091492757878,4,4.849485176940753,8,2,8.769304392825397,5.979449755570151,Local Road,15.61458990109487
5.634648916141323,2,8.614519790371352,0,0,5.669114596965245,14.856167544785059,Local Road,13.469712733934402
3.423360750415967,1,7.672109794296254,1,0,5.9342904026957,7.672677356002482,Highway,21.022757807494017
2.6106948357224224,4,3.417367402174924,1,0,5.109899234051432,11.791352390884786,Highway,14.568630494328527
2.9171548351059924,3,6.059570928957937,5,2,8.45729083807283,11.216701966572055,City Road,12.64059523232456
3.475746370307049,4,7.419098572149735,3,2,6.413732899691104,5.544974849728533,Local Road,21.79788830655387
2.9640882395573342,3,3.880297718430601,9,2,7.573047523089868,5.867972162538615,Highway,14.688154783550832
3.1194021443078346,2,8.645508084160614,2,0,7.870840310105319,6.375414762636409,Local Road,23.716625942310074
3.710571012163083,4,6.358621260361494,2,1,5.0510942515035495,7.933527339112551,Highway,22.609489672286877
3.040241571768529,3,3.3219364035408256,2,2,5.60216598792228,5.811900787806321,Highway,22.71460494263883
7.3805925477585514,2,6.6638754093168195,5,1,8.090830646437588,3.2358177929621736,City Road,21.573545890837394
2.4814024739698533,1,9.997710433247313,7,1,5.179532110054861,13.552716681686345,City Road,23.213221356621048
5.147068337421528,3,3.2041719333073084,6,1,7.763610800711108,14.58731797657061,Highway,22.0862033826718
4.462380961937969,1,8.534055440956225,3,0,8.645953935446624,7.098844644378815,City Road,19.03767045362093
7.894271701451638,1,3.6584720255004637,3,1,6.739262238408042,7.062082553105674,Highway,14.437340778727947
2.672233413008314,0,8.259106635680698,9,2,7.4497637247113335,3.085101753292452,Highway,23.323137898212238
4.38713359427445,4,7.876623384971306,1,0,7.830583872246809,11.163008259964489,Local Road,22.60905434159788
7.816822599652213,3,4.403915084803459,0,2,8.070237893379854,12.905278748983545,City Road,17.093189833158178
7.193042755363882,1,4.6065849405155985,8,2,5.370320027140776,4.759299604320038,City Road,10.586180290029327
6.90243242569568,0,8.340171135703354,1,0,3.307580755055989,4.915996192405808,City Road,19.578155911028702
3.547416962269639,2,5.691564095098501,7,2,5.411257627420437,12.480998999657253,Local Road,10.758952805148725
3.0253255243403947,3,7.84654422969447,8,2,7.042537378704539,10.395488980249736,Local Road,23.894199427726107
6.011859319546586,1,3.183873178926678,3,0,5.7021023146847565,3.538326691532604,Local Road,24.424468849379608
7.5762559347655145,4,8.820462255212428,7,2,7.493778905162391,10.47056388554738,City Road,12.842352188494063
5.3405773580835785,0,7.687077733458553,8,1,5.141894576811984,6.707012674125193,City Road,20.14584067082365
5.429676136819399,1,9.255542470678671,9,2,6.808464846624178,7.424701865650151,City Road,11.384035068441442
3.679874561961705,4,3.0589790322797796,9,1,4.118518829123848,12.236777019562563,Local Road,20.94275392859683
6.616957599151622,1,6.744116002884781,4,2,7.496216619869742,12.731222312071328,Local Road,15.209314992290118
3.1222624913451402,3,6.792964680322601,6,0,6.2741758128781555,7.804279522077968,Highway,20.215751675956678
3.9420754184254623,3,4.82768592437426,9,0,4.224386331279604,14.365835232076257,Local Road,15.593147638032669
4.5526186316985005,3,5.667731396554062,3,2,4.751467040986844,7.877552615424866,Highway,12.183512647498535
5.04566227210673,0,2.3038525063188278,0,0,7.4916522514909945,12.262032422761319,City Road,16.091649707538366
3.4544583944904814,3,7.966880309016096,2,2,5.895607413969124,8.806527174771109,Local Road,11.69010289952185
2.689020948435221,4,6.394579835225392,4,0,4.296188642358433,13.770387918265008,City Road,18.653249124654188
5.663720254649796,1,2.46192841495339,2,1,8.803627142221785,13.893134923802144,City Road,10.614272982242197
3.7317833194415346,2,7.446047143683884,6,2,7.290750118901327,4.049001694453006,City Road,17.909795193997894
5.487429328535674,4,5.734256617849503,8,1,8.742808995238777,14.237919975722708,City Road,23.295529706433115
2.9261762916452136,4,2.2756900754,5,1,5.5626302721620595,12.906418098244988,Local Road,22.56809905179044
4.886840611128905,3,9.756861814784763,9,2,5.850602044150323,12.495728571752002,City Road,23.24172549439745
5.195536595309515,0,9.592897144715524,0,1,8.387731297110115,5.410936076226269,Highway,23.830732031906606
2.3109412209345614,1,6.1032193291775805,6,2,6.150296041472307,12.661430505055979,Local Road,11.567918318135414
4.019625669163523,0,2.7493793656472816,2,1,7.243673471434003,13.201592816220442,City Road,11.931208043135696
2.8064880616338455,1,8.036969772788733,4,2,4.51303726497318,6.469804013449812,Local Road,18.355102094696928
2.3802498228366065,1,5.935448800845832,9,2,5.680358812215843,14.427120940347885,Highway,23.409590026366438
7.939761394339671,0,4.419579826315039,3,0,3.7406991948621306,3.598321756789971,City Road,24.61524184786046
3.934123069848338,4,5.931345420228454,9,2,4.23588021526177,4.7989110389656755,Highway,10.693928760099999
6.859246675127809,1,6.179553163243716,4,2,3.0056604916057865,9.45097365661817,City Road,15.336611263009903
3.527843928582583,0,6.501693592178714,4,1,3.235590309891961,9.909509653467715,Highway,13.193413819899902
6.089016333343576,1,5.529789709242612,5,2,8.863702939061575,10.741800999610842,City Road,21.33948773396872
6.561367159338119,2,6.846042425112453,9,0,4.454122170820574,3.2036295517855975,Local Road,19.60290802805548
5.573832443647065,4,9.34987768485102,9,1,6.979864257024012,14.524401295465562,City Road,11.798320472257682
4.82945713130095,3,4.898144696788729,5,1,8.03459819279767,3.535057112809728,Local Road,17.252831010474573
4.471045484883611,1,7.805731705759593,7,0,6.303962755419386,4.716743432680829,City Road,20.28160783556937
4.093209599257972,2,9.155620454593858,7,1,3.918867000503737,3.1681742103126838,City Road,21.685080908860563
7.577174865486955,3,5.647834206079495,8,1,7.368698624016998,9.802301199529136,Highway,10.300790646760127
6.983716446726374,3,5.547646691055233,7,1,6.601508460597499,14.187202607051667,Highway,23.35704360975835
7.790161463999075,1,6.816935882838236,1,1,7.3875035360842505,10.991365992965571,Highway,18.539220744257868
2.7457833409132686,0,6.731254075379905,9,0,7.618479737142523,12.871889621765128,City Road,22.178636724398572
6.385204851221865,1,8.452714738610215,0,0,8.85246220610847,3.159374441502961,City Road,22.119070450214252
7.630042740926227,2,5.8118670702263415,9,1,6.44137968016026,9.504183581756713,City Road,12.847789904064538
3.0873983969939607,3,9.968983597115528,1,1,5.049846676143611,8.514755730066263,Local Road,11.652581803804496
2.398977604200665,1,2.475772550938246,1,0,6.890787341401422,8.987615330649517,Local Road,20.8193090346074
6.446723895740354,0,2.025342788645614,2,0,3.4106442554557566,3.8665582240222554,City Road,12.346403782324286
5.446838679079471,1,7.1215864924769905,9,0,8.384383909929518,11.21322433283169,Highway,22.749062371070856
7.050972660549633,4,4.3874792988950135,6,1,3.7162860680291807,9.038644978303614,Highway,20.892842257931576
2.838634259757737,0,3.9230591095958705,1,1,4.96705702731491,12.181786198335168,Highway,22.627380465478936
6.771603871159341,2,4.495192640034244,0,2,7.894472283756725,8.823487608740585,City Road,14.485190194140191
3.209763920286467,3,4.048380520839634,5,0,6.583874269984271,4.792579634717185,Highway,14.748970906158537
2.981935657194227,1,2.246320397283583,8,1,5.361813121664652,10.779083448933864,City Road,20.068323345194763
2.9855947875859576,0,9.77226433912471,2,0,5.840613956250128,5.068636345261995,Local Road,10.471689325884213
6.887448321388293,4,3.765963907622254,5,1,8.127284359213082,13.468734760257778,Highway,20.89745119506134
5.991183324177201,0,7.87223810071445,2,0,5.040026316359353,10.357394868830898,Local Road,22.53674606281902
5.138392548614716,4,8.100771157553403,0,1,8.217898108873028,4.886446602683451,Highway,16.22745379906156
4.152982904741015,2,9.434059184057833,4,2,3.528806585860149,14.548056689774482,City Road,21.47318245132703
7.26320324487865,3,2.24439565674704,9,2,7.660790623251785,9.220385560023848,City Road,12.619163754733929
4.354670644535812,2,8.976386707576061,3,0,8.085285798328417,3.87478142245986,City Road,14.83390590729227
6.899596636829463,1,6.217809446718402,6,1,4.090905917024033,10.521994852980807,City Road,24.614574446657162
4.634809451421311,0,7.060352879726623,5,1,5.582079194233202,6.038386884153723,Highway,24.794922603401893
4.2616665765494455,4,7.155762216968269,9,0,3.992998647981934,12.644321422527629,Local Road,17.68907579532382
4.776078714017639,4,8.558382439877821,6,1,7.239624773965307,12.813864882794288,City Road,24.014046871958154
3.8082672449848527,0,4.667258577272884,4,0,6.21208660836994,14.747368270255942,Highway,17.840960170852817
6.485656281057507,0,7.864409518879947,3,1,6.811940080249926,9.022434372294045,Local Road,14.37382192241736
5.016322340554875,1,6.228624877777577,6,0,4.178921801737267,8.459482556732846,City Road,14.003489321481577
3.393276170880904,2,8.347152114442782,6,1,4.270475172314518,12.041707265357768,Local Road,23.942585580522234
7.397447439647411,4,9.924368262161067,5,0,3.2489839530594384,4.589647876103118,City Road,12.586695834607887
4.303347328239268,1,3.60520813923009,7,1,4.932405211174379,9.56298616551749,Local Road,18.694486873027273
5.261317166683932,2,9.957189132479982,3,2,6.358467968002049,9.554971201570211,Local Road,18.332876020940795
7.438832665787282,1,2.718497234262192,9,1,8.147609483983974,4.073677473724647,City Road,21.094325269794922
5.745427975483953,4,2.018540383238511,4,0,7.0015646847520845,8.015809026082962,Highway,17.48864361287162
2.701388244250184,0,2.35329548942265,3,2,5.612377940398509,13.239417582806423,Local Road,14.084284910622014
7.638992741680851,0,4.7342592378940935,0,1,8.718720686364826,13.273843463935924,City Road,12.540947494473677
5.766248318428508,2,7.063250645427473,7,2,7.315471203454991,4.190851979036172,Local Road,19.31228205258838
4.009433687942517,3,2.552236327102797,0,1,8.5809912171753,4.08865059297397,Local Road,20.784861352798497
2.8356324359803233,2,2.045326516236538,4,2,6.165527839632994,6.152345724023224,Highway,18.542819180230488
6.764151135621776,3,9.496728227670358,5,0,4.553425648758838,13.497192750647923,Local Road,21.07526915681792
5.720436535571081,1,8.575413087519436,5,1,3.316960118188332,4.546831020881987,Local Road,12.122818036749402
5.200766551857929,1,8.473465369112247,4,1,7.3565091089031025,11.639961631529355,City Road,23.237052924147033
7.363355498305745,4,9.075394204015817,2,0,3.7278179880332045,4.213987435357239,City Road,18.735932626127546
6.731583267347185,3,7.600274182176835,4,2,4.816650769631803,10.477654244973905,Highway,11.902658903388957
2.910049278396507,4,2.8352330379846515,7,0,6.194825447303384,7.272807589429737,Local Road,16.928878063086024
3.870332406773289,0,5.192801504589784,1,0,6.386499526678486,12.466967555590404,Local Road,22.67187606798867
3.4909348388867945,3,7.785195891717036,5,2,6.603499181922816,5.804285385904363,Local Road,23.463432901797404
6.463677755436062,2,4.242675686332167,8,0,3.997531982098204,10.670421952679519,Highway,13.969742574981423
2.201194608414676,0,7.4992509130899005,7,1,5.278424428929893,5.828190414910619,Local Road,20.668987370656794
5.419338109227899,0,2.195987586141219,7,1,6.7031653627018,11.563923397345846,City Road,11.49977871225665
6.574752114444143,2,4.449098727036746,7,1,8.818913187802709,13.484136414728985,Highway,10.503188071182366
7.260593820570497,0,6.393042690217381,6,0,7.365786826198132,4.5216215895211205,City Road,18.405984307299143
4.052490492295445,3,7.056718636049938,7,1,8.535622542563747,13.399148263146042,City Road,20.42241368992189
6.927543828032077,4,6.616325315695287,5,1,7.5732723498850625,10.122903052971575,Highway,21.936800967647528
2.6637904217312434,0,7.582050208587436,1,1,6.550301813354403,4.525325890404288,City Road,15.103243576830021
7.078713750407109,3,2.0487099859187126,1,1,4.1521402148180675,8.130502264316544,Local Road,10.097881156433305
2.7649319739918945,1,2.807529599820172,7,1,7.000113911355078,4.930323521821174,Highway,17.19278855667031
4.383723743362204,3,8.95155401823316,0,1,6.740277395759442,11.404174666398834,City Road,10.237803180603505
6.783772194677322,4,7.45398915272129,5,0,6.614815022743599,12.106417613015395,Local Road,11.379767660061999
2.8995045640926427,3,2.9034531414880904,5,1,5.9387152079294445,4.269558243273588,Local Road,14.900335337976227
3.375508371395849,2,8.736595499188635,3,1,6.171939623935653,9.073678232335732,City Road,16.55758074340266
6.333515410358398,4,3.9378497425965353,9,2,5.006655162708625,12.775500672311006,Local Road,14.192041618444728
6.320219219276446,1,5.826079073561788,2,0,6.115876155853819,14.233956498611958,Highway,18.727978997570617
5.846885797311784,2,3.1615721030772823,2,0,4.185335434070869,9.16221440090124,City Road,10.830246838271428
6.1636906668026,3,7.680880451373653,0,0,7.831046384162261,14.403350683336885,Local Road,12.16869565359377
5.256346660085577,4,7.334835368114143,2,0,4.114661728192247,9.428267645472358,Local Road,20.428876011331504
3.5107943534417165,1,3.6888997693290895,3,1,3.5097977393367987,7.7302859351988955,City Road,12.132112803968766
4.074175961023517,2,8.907206134856015,4,1,5.617476158142944,13.178437542634747,City Road,19.596628023556335
3.089586300808554,1,5.210448193757697,2,2,6.949844637036371,8.915792525497068,City Road,10.820269311300484
7.45070336800177,3,4.3401207285659344,5,2,5.626300949601248,8.662830126774276,City Road,16.110734186787106
5.500350768596723,1,3.2186367157162836,4,0,4.660524791707852,8.883749872917939,Highway,12.661142051817736
4.405108500581839,0,4.1293441001243,2,2,6.349027103342644,13.161420022436944,City Road,11.644544238027796
4.772034821864796,2,2.176215369790536,5,2,5.082014012473199,12.983298500256625,Highway,18.505491752518413
7.683700037670892,1,6.666059939648925,5,0,8.597206140759798,7.842239909282535,Highway,23.925036580084328
2.920108418696481,3,8.737845970751582,7,0,8.535870837621433,6.9995983184463,City Road,10.821805718853232
5.517378992100784,3,6.3918435955331345,1,2,6.014230919832572,8.90313628846955,Highway,16.323313723270513
5.035332073306796,1,3.7541916953910057,0,1,4.967303964109551,9.873270116845308,City Road,20.613031566181654
5.668725412607887,3,2.2693534257109818,3,2,7.4227944837398345,5.860046527535964,City Road,16.940317475317407
2.1086611029250433,4,3.7170245860704227,6,2,3.2202776608984,12.527461016587088,Local Road,22.09743919157868
7.232743453664909,4,5.3289714245687385,9,1,5.848614036261908,8.837793188789075,City Road,12.694679737961975
7.592709694901674,4,8.076891429598373,2,1,5.017940365622001,7.008546581039515,Local Road,24.39391307541611
5.390799101535253,0,3.502742820302193,2,0,8.523215310615328,4.281851915567888,Highway,15.777439416588107
6.179904943261354,1,7.758331626837489,4,0,3.0720181636360953,5.866141924843284,Local Road,15.123544494164125
7.534996287063774,0,8.93546774681507,4,2,6.3168892543100945,14.391374061071804,Highway,23.119086917547488
6.243431805880392,3,5.6315747848668565,9,1,7.443981486399756,6.661196241834319,City Road,18.4580054783765
2.915234257485568,0,8.571455933140747,2,0,5.910107925144247,5.026311472404424,Highway,17.746665128542322
5.457730161000879,3,6.437258784280765,8,2,3.51241818097633,8.528073499859918,Highway,20.904668792926465
5.640290278297135,3,7.09672669664724,3,1,8.834768340167413,6.685052920322985,City Road,18.697513574216355
4.544784027814316,2,6.2102276827056215,2,2,6.108062588256588,3.42191100325433,Highway,12.43773467135673
6.418665413748337,4,5.705381734010734,1,0,6.685117465914068,6.877742607353007,City Road,20.112964342973946
7.606202088614089,3,3.877227534206795,9,0,4.419658696245044,9.529303487273623,Local Road,12.002033189231927
7.553411077440658,2,4.425552475688368,8,1,5.900988510640823,9.620548464239603,City Road,22.087865580010927
4.705036228424793,4,4.319760951548872,3,2,5.574896951749931,7.278707054122664,City Road,24.846048965684062
2.6794282750445317,3,6.506311447630518,2,1,3.449375052011902,8.367633075031208,Highway,15.660814374621644
7.909047193774008,3,2.9596295441911193,6,0,3.636962121284803,14.586215018817196,Local Road,16.67133847303019
7.033388518675604,0,9.334333525618682,7,0,8.024835117712648,7.528181726763739,City Road,10.696504832242185
2.747976087219601,0,7.765241162264906,1,2,4.4389197132395415,6.098721759119796,Local Road,10.205997821238673
7.525051295704234,4,5.211565047305549,6,2,4.1697496289917835,5.921604528801121,Local Road,23.821290023144915
7.219378172372769,3,3.2689931562110237,4,2,6.029468707500835,8.49317535244961,Highway,11.929360906587881
5.113028342756433,1,9.055937357773086,4,1,7.612482788175077,12.11424178460333,City Road,16.686681213392056
5.547652614469575,0,8.59022472080932,2,2,3.3716791114739273,5.471858210261678,Highway,22.230319357833423
